route_stop_id,route_id,request_id,client_id,sequence_index,planned_arrival,planned_departure,actual_arrival,actual_departure,wait_time_minutes,service_duration_minutes,distance_from_prev_km,travel_time_from_prev_minutes,status,failure_reason,left_at_door,signature_captured,driver_notes
STP-00708,RTE-0055,REQ-00395,CLI-0314,1,2026-03-28 08:26:00,2026-03-28 08:36:00,2026-03-28 12:50:00,2026-03-28 13:00:00,0,10,0.66,2,completed,,False,True,
STP-00709,RTE-0055,REQ-01591,CLI-0102,2,2026-03-28 08:39:00,2026-03-28 08:44:00,2026-03-28 10:31:00,2026-03-28 10:34:00,0,5,1.64,3,completed,,False,True,
STP-00710,RTE-0055,REQ-01711,CLI-0480,3,2026-03-28 08:50:00,2026-03-28 09:00:00,2026-03-28 11:50:00,2026-03-28 11:57:00,0,10,2.7,6,completed,,False,True,
STP-00711,RTE-0055,REQ-01885,CLI-0461,4,2026-03-28 09:09:00,2026-03-28 09:16:00,2026-03-28 09:20:00,2026-03-28 09:26:00,0,7,4.14,9,completed,,False,True,
STP-00712,RTE-0055,REQ-01686,CLI-0010,5,2026-03-28 09:27:00,2026-03-28 09:37:00,2026-03-28 09:40:00,2026-03-28 09:49:00,50,10,4.65,11,completed,,True,False,
STP-00713,RTE-0055,REQ-01514,CLI-0475,6,2026-03-28 09:46:00,2026-03-28 09:51:00,2026-03-28 14:04:00,2026-03-28 14:13:00,0,5,4.0,9,completed,,False,False,
STP-00714,RTE-0055,REQ-00650,CLI-0151,7,2026-03-28 10:05:00,2026-03-28 10:14:00,2026-03-28 14:27:00,2026-03-28 14:36:00,0,9,6.06,14,completed,,False,True,
STP-00715,RTE-0055,REQ-01430,CLI-0201,8,2026-03-28 10:34:00,2026-03-28 10:41:00,2026-03-28 15:01:00,2026-03-28 15:05:00,0,7,8.44,20,completed,,False,True,
STP-00716,RTE-0055,REQ-00154,CLI-0076,9,2026-03-28 10:54:00,2026-03-28 11:02:00,2026-03-28 11:10:00,2026-03-28 11:16:00,0,8,5.79,13,completed,,False,True,
STP-00717,RTE-0055,REQ-00961,CLI-0241,10,2026-03-28 11:09:00,2026-03-28 11:18:00,2026-03-28 11:24:00,2026-03-28 11:35:00,0,9,2.94,7,completed,,False,True,
STP-00718,RTE-0055,REQ-00756,CLI-0273,11,2026-03-28 11:37:00,2026-03-28 11:51:00,2026-03-28 12:46:00,2026-03-28 13:04:00,0,14,8.14,19,completed,,False,True,
STP-00719,RTE-0055,REQ-01839,CLI-0466,12,2026-03-28 12:02:00,2026-03-28 12:09:00,2026-03-28 11:25:00,2026-03-28 11:28:00,0,7,4.7,11,completed,,False,True,
STP-00720,RTE-0055,REQ-00499,CLI-0171,13,2026-03-28 12:17:00,2026-03-28 12:22:00,2026-03-28 10:09:00,2026-03-28 10:12:00,0,5,3.71,8,completed,,False,False,
STP-00721,RTE-0055,REQ-01486,CLI-0086,14,2026-03-28 12:30:00,2026-03-28 12:40:00,2026-03-28 13:19:00,2026-03-28 13:32:00,0,10,3.57,8,completed,,False,True,
STP-00722,RTE-0055,REQ-00762,CLI-0119,15,2026-03-28 13:06:00,2026-03-28 13:14:00,2026-03-28 08:43:00,2026-03-28 08:51:00,0,8,11.03,26,completed,,False,True,
STP-00723,RTE-0055,REQ-01093,CLI-0470,16,2026-03-28 13:32:00,2026-03-28 13:41:00,2026-03-28 09:12:00,2026-03-28 09:19:00,273,9,7.76,18,completed,,False,True,"Client using walker, door ajar"
STP-00724,RTE-0055,REQ-01426,CLI-0311,17,2026-03-28 13:53:00,2026-03-28 13:58:00,,,0,5,5.16,12,rerouted,time_window_slip,False,False,
STP-00725,RTE-0055,REQ-00205,CLI-0106,18,2026-03-28 14:11:00,2026-03-28 14:16:00,2026-03-28 09:30:00,2026-03-28 09:36:00,135,5,5.8,13,completed,,False,True,
STP-00726,RTE-0055,REQ-00514,CLI-0018,19,2026-03-28 14:30:00,2026-03-28 14:35:00,2026-03-28 09:49:00,2026-03-28 09:52:00,131,5,6.0,14,completed,,True,False,
STP-00727,RTE-0055,REQ-01087,CLI-0003,20,2026-03-28 14:56:00,2026-03-28 15:06:00,2026-03-28 10:14:00,2026-03-28 10:24:00,76,10,9.14,21,no_answer,building_locked,False,False,"Client using walker, door ajar"
STP-00728,RTE-0055,REQ-01661,CLI-0233,21,2026-03-28 15:22:00,2026-03-28 15:33:00,2026-03-28 14:14:00,2026-03-28 14:25:00,0,11,6.89,16,completed,,False,True,
STP-00729,RTE-0055,REQ-00272,CLI-0325,22,2026-03-28 15:46:00,2026-03-28 15:51:00,2026-03-28 12:38:00,2026-03-28 12:44:00,0,5,5.77,13,completed,,False,True,Left meal on counter
STP-00730,RTE-0055,REQ-00697,CLI-0075,23,2026-03-28 16:00:00,2026-03-28 16:08:00,2026-03-28 12:58:00,2026-03-28 13:03:00,0,8,3.86,9,completed,,False,True,
STP-00731,RTE-0055,REQ-01973,CLI-0185,24,2026-03-28 16:10:00,2026-03-28 16:19:00,2026-03-28 13:06:00,2026-03-28 13:15:00,0,9,0.35,2,completed,,False,True,
STP-00732,RTE-0056,REQ-01561,CLI-0457,1,2026-04-04 09:05:00,2026-04-04 09:12:00,2026-04-04 11:10:00,2026-04-04 11:15:00,0,7,0.27,2,completed,,False,False,
STP-00733,RTE-0056,REQ-00934,CLI-0395,2,2026-04-04 09:14:00,2026-04-04 09:19:00,2026-04-04 11:16:00,2026-04-04 11:21:00,0,5,0.93,2,completed,,False,False,Note: dog barking but friendly
STP-00734,RTE-0056,REQ-00044,CLI-0319,3,2026-04-04 09:21:00,2026-04-04 09:28:00,2026-04-04 11:22:00,2026-04-04 11:27:00,0,7,1.15,2,completed,,False,True,
STP-00735,RTE-0056,REQ-00920,CLI-0461,4,2026-04-04 09:37:00,2026-04-04 09:45:00,,,0,8,3.76,9,rerouted,vehicle_capacity,False,False,
STP-00736,RTE-0056,REQ-01027,CLI-0061,5,2026-04-04 09:54:00,2026-04-04 10:02:00,2026-04-04 11:39:00,2026-04-04 11:46:00,0,8,3.9,9,completed,,False,True,
STP-00737,RTE-0056,REQ-00522,CLI-0408,6,2026-04-04 10:04:00,2026-04-04 10:13:00,2026-04-04 12:45:00,2026-04-04 12:52:00,0,9,0.73,2,completed,,False,False,Delivered to neighbor per instructions
STP-00738,RTE-0056,REQ-01106,CLI-0121,7,2026-04-04 10:23:00,2026-04-04 10:28:00,2026-04-04 11:10:00,2026-04-04 11:16:00,0,5,4.51,10,completed,,False,True,
STP-00739,RTE-0056,REQ-00683,CLI-0077,8,2026-04-04 10:31:00,2026-04-04 10:37:00,2026-04-04 11:58:00,2026-04-04 12:05:00,0,6,1.45,3,completed,,False,False,
STP-00740,RTE-0056,REQ-00958,CLI-0497,9,2026-04-04 10:48:00,2026-04-04 10:57:00,2026-04-04 15:02:00,2026-04-04 15:10:00,0,9,4.68,11,completed,,False,True,
STP-00741,RTE-0056,REQ-01840,CLI-0341,10,2026-04-04 10:59:00,2026-04-04 11:06:00,2026-04-04 13:42:00,2026-04-04 13:49:00,0,7,0.84,2,completed,,False,True,"Client using walker, door ajar"
STP-00742,RTE-0056,REQ-00223,CLI-0296,11,2026-04-04 11:21:00,2026-04-04 11:30:00,2026-04-04 14:09:00,2026-04-04 14:15:00,0,9,6.29,15,completed,,False,False,
STP-00743,RTE-0056,REQ-00190,CLI-0201,12,2026-04-04 11:43:00,2026-04-04 11:48:00,2026-04-04 14:25:00,2026-04-04 14:29:00,0,5,5.68,13,completed,,False,True,
STP-00744,RTE-0056,REQ-01642,CLI-0318,13,2026-04-04 12:02:00,2026-04-04 12:13:00,2026-04-04 13:17:00,2026-04-04 13:27:00,0,11,6.17,14,completed,,False,False,
STP-00745,RTE-0056,REQ-01882,CLI-0176,14,2026-04-04 12:27:00,2026-04-04 12:39:00,2026-04-04 13:13:00,2026-04-04 13:30:00,0,12,6.04,14,completed,,False,False,
STP-00746,RTE-0056,REQ-01413,CLI-0157,15,2026-04-04 12:47:00,2026-04-04 12:56:00,2026-04-04 11:06:00,2026-04-04 11:12:00,0,9,3.56,8,completed,,False,True,
STP-00747,RTE-0056,REQ-00479,CLI-0166,16,2026-04-04 13:08:00,2026-04-04 13:23:00,2026-04-04 11:22:00,2026-04-04 11:39:00,0,15,5.37,12,completed,,False,True,Note: dog barking but friendly
STP-00748,RTE-0056,REQ-01545,CLI-0084,17,2026-04-04 13:27:00,2026-04-04 13:33:00,2026-04-04 11:44:00,2026-04-04 11:51:00,0,6,2.02,4,completed,,True,False,
STP-00749,RTE-0056,REQ-01770,CLI-0186,18,2026-04-04 13:36:00,2026-04-04 13:45:00,2026-04-04 11:51:00,2026-04-04 12:00:00,0,9,1.48,3,completed,,True,False,
STP-00750,RTE-0056,REQ-00424,CLI-0289,19,2026-04-04 13:51:00,2026-04-04 14:01:00,2026-04-04 12:04:00,2026-04-04 12:17:00,0,10,2.78,6,completed,,False,True,
STP-00751,RTE-0056,REQ-01774,CLI-0192,20,2026-04-04 14:17:00,2026-04-04 14:25:00,2026-04-04 12:35:00,2026-04-04 12:43:00,0,8,7.0,16,completed,,False,False,
STP-00752,RTE-0056,REQ-00033,CLI-0136,21,2026-04-04 14:33:00,2026-04-04 14:40:00,2026-04-04 12:49:00,2026-04-04 12:56:00,0,7,3.71,8,completed,,False,True,
STP-00753,RTE-0056,REQ-01826,CLI-0369,22,2026-04-04 14:42:00,2026-04-04 14:51:00,2026-04-04 08:59:00,2026-04-04 09:07:00,0,9,0.53,2,completed,,False,True,
STP-00754,RTE-0056,REQ-00480,CLI-0109,23,2026-04-04 14:54:00,2026-04-04 15:04:00,2026-04-04 13:22:00,2026-04-04 13:34:00,0,10,1.5,3,completed,,False,False,
STP-00755,RTE-0056,REQ-00352,CLI-0267,24,2026-04-04 15:16:00,2026-04-04 15:27:00,2026-04-04 08:56:00,2026-04-04 09:09:00,0,11,5.25,12,completed,,False,True,
STP-00756,RTE-0056,REQ-01559,CLI-0162,25,2026-04-04 15:39:00,2026-04-04 15:50:00,,,0,11,5.22,12,skipped,client_not_home_preknown,False,False,
STP-00757,RTE-0056,REQ-00860,CLI-0038,26,2026-04-04 16:03:00,2026-04-04 16:12:00,2026-04-04 09:21:00,2026-04-04 09:28:00,0,9,5.59,13,completed,,False,True,
STP-00758,RTE-0056,REQ-01000,CLI-0338,27,2026-04-04 16:20:00,2026-04-04 16:29:00,,,0,9,3.57,8,skipped,weather,False,False,
STP-00759,RTE-0056,REQ-01159,CLI-0384,28,2026-04-04 17:00:00,2026-04-04 17:10:00,2026-04-04 13:53:00,2026-04-04 14:00:00,0,10,13.07,31,completed,,False,False,
STP-00760,RTE-0056,REQ-01892,CLI-0360,29,2026-04-04 17:40:00,2026-04-04 17:48:00,2026-04-04 14:27:00,2026-04-04 14:34:00,0,8,12.71,30,completed,,False,False,
STP-00761,RTE-0056,REQ-01797,CLI-0050,30,2026-04-04 18:12:00,2026-04-04 18:19:00,2026-04-04 12:32:00,2026-04-04 12:37:00,0,7,10.35,24,completed,,False,False,"Called ahead, no answer"
STP-00762,RTE-0056,REQ-01225,CLI-0239,31,2026-04-04 18:28:00,2026-04-04 18:35:00,2026-04-04 12:44:00,2026-04-04 12:50:00,0,7,3.84,9,completed,,False,True,"Called ahead, no answer"
STP-00763,RTE-0056,REQ-01696,CLI-0053,32,2026-04-04 18:42:00,2026-04-04 18:54:00,2026-04-04 13:02:00,2026-04-04 13:16:00,0,12,3.1,7,completed,,False,True,
STP-00764,RTE-0056,REQ-00237,CLI-0138,33,2026-04-04 19:01:00,2026-04-04 19:06:00,2026-04-04 13:26:00,2026-04-04 13:30:00,0,5,3.19,7,completed,,False,True,
STP-00765,RTE-0057,REQ-00744,CLI-0272,1,2026-03-28 08:57:00,2026-03-28 09:05:00,2026-03-28 09:05:00,2026-03-28 09:12:00,130,8,1.95,4,completed,,False,True,999
STP-00766,RTE-0057,REQ-00895,CLI-0068,2,2026-03-28 09:10:00,2026-03-28 09:21:00,2026-03-28 12:08:00,2026-03-28 12:19:00,0,11,2.21,5,completed,,False,False,"Called ahead, no answer"
STP-00767,RTE-0057,REQ-01780,CLI-0477,3,2026-03-28 09:30:00,2026-03-28 09:36:00,2026-03-28 12:26:00,2026-03-28 12:33:00,64,6,4.06,9,completed,,False,True,
STP-00768,RTE-0057,REQ-00427,CLI-0035,4,2026-03-28 09:40:00,2026-03-28 09:45:00,2026-03-28 12:38:00,2026-03-28 12:41:00,0,5,2.02,4,completed,,False,True,
STP-00769,RTE-0057,REQ-01694,CLI-0158,5,2026-03-28 09:58:00,2026-03-28 10:03:00,2026-03-28 12:57:00,2026-03-28 13:00:00,0,5,5.51,13,completed,,False,True,
STP-00770,RTE-0057,REQ-01266,CLI-0361,6,2026-03-28 10:25:00,2026-03-28 10:30:00,2026-03-28 09:05:00,2026-03-28 09:10:00,0,5,9.48,22,completed,,False,False,
STP-00771,RTE-0057,REQ-01624,CLI-0083,7,2026-03-28 10:33:00,2026-03-28 10:39:00,,,0,6,1.55,3,rerouted,wrong_vehicle_type,False,False,
STP-00772,RTE-0057,REQ-01185,CLI-0053,8,2026-03-28 10:53:00,2026-03-28 10:58:00,2026-03-28 10:34:00,2026-03-28 10:41:00,0,5,6.15,14,completed,,False,True,
STP-00773,RTE-0058,REQ-00871,CLI-0352,1,2026-03-30 09:01:00,2026-03-30 09:08:00,2026-03-30 09:27:00,2026-03-30 09:33:00,0,7,0.94,2,completed,,False,True,
STP-00774,RTE-0058,REQ-01111,CLI-0167,2,2026-03-30 09:11:00,2026-03-30 09:18:00,2026-03-30 09:33:00,2026-03-30 09:36:00,147,7,1.66,3,completed,,False,True,
STP-00775,RTE-0058,REQ-01379,CLI-0167,3,2026-03-30 09:20:00,2026-03-30 09:26:00,,,0,6,0.0,2,skipped,client_not_home_preknown,False,False,
STP-00776,RTE-0058,REQ-00260,CLI-0058,4,2026-03-30 09:30:00,2026-03-30 09:39:00,2026-03-30 11:49:00,2026-03-30 11:59:00,0,9,1.82,4,completed,,False,True,
STP-00777,RTE-0058,REQ-00140,CLI-0425,5,2026-03-30 09:47:00,2026-03-30 09:52:00,2026-03-30 14:44:00,2026-03-30 14:47:00,0,5,3.4,8,completed,,False,True,
STP-00778,RTE-0058,REQ-00472,CLI-0269,6,2026-03-30 10:04:00,2026-03-30 10:09:00,2026-03-30 09:40:00,2026-03-30 09:43:00,0,5,5.17,12,completed,,False,False,DATA_QUALITY_ISSUE: delivered after closure
STP-00779,RTE-0058,REQ-00239,CLI-0177,7,2026-03-30 10:19:00,2026-03-30 10:25:00,2026-03-30 09:53:00,2026-03-30 09:57:00,0,6,4.54,10,completed,,False,True,
STP-00780,RTE-0058,REQ-01673,CLI-0306,8,2026-03-30 10:34:00,2026-03-30 10:41:00,2026-03-30 12:14:00,2026-03-30 12:20:00,0,7,4.11,9,completed,,False,True,
STP-00781,RTE-0058,REQ-01809,CLI-0086,9,2026-03-30 10:51:00,2026-03-30 10:56:00,2026-03-30 12:30:00,2026-03-30 12:33:00,0,5,4.21,10,completed,,False,False,
STP-00782,RTE-0058,REQ-01331,CLI-0478,10,2026-03-30 11:10:00,2026-03-30 11:21:00,,,0,11,5.86,14,skipped,weather,False,False,
STP-00783,RTE-0058,REQ-00872,CLI-0373,11,2026-03-30 11:23:00,2026-03-30 11:29:00,2026-03-30 14:42:00,2026-03-30 14:45:00,0,6,0.32,2,completed,,False,True,
STP-00784,RTE-0058,REQ-00758,CLI-0294,12,2026-03-30 11:34:00,2026-03-30 11:42:00,2026-03-30 12:37:00,2026-03-30 12:46:00,0,8,2.36,5,completed,,False,True,"Called ahead, no answer"
STP-00785,RTE-0058,REQ-01625,CLI-0498,13,2026-03-30 11:48:00,2026-03-30 12:00:00,2026-03-30 09:49:00,2026-03-30 10:03:00,0,12,2.84,6,completed,,False,False,Delivered to neighbor per instructions
STP-00786,RTE-0058,REQ-01404,CLI-0291,14,2026-03-30 12:13:00,2026-03-30 12:22:00,2026-03-30 11:40:00,2026-03-30 11:50:00,0,9,5.61,13,completed,,False,False,
STP-00787,RTE-0058,REQ-01310,CLI-0207,15,2026-03-30 12:40:00,2026-03-30 12:49:00,2026-03-30 11:54:00,2026-03-30 12:00:00,0,9,7.75,18,completed,,False,True,
STP-00788,RTE-0058,REQ-01684,CLI-0021,16,2026-03-30 13:07:00,2026-03-30 13:15:00,2026-03-30 12:15:00,2026-03-30 12:22:00,0,8,7.68,18,completed,,True,False,
STP-00789,RTE-0058,REQ-01547,CLI-0464,17,2026-03-30 13:28:00,2026-03-30 13:33:00,,,0,5,5.64,13,skipped,client_not_home_preknown,False,False,
STP-00790,RTE-0058,REQ-01636,CLI-0400,18,2026-03-30 13:38:00,2026-03-30 13:44:00,2026-03-30 12:29:00,2026-03-30 12:34:00,16,6,2.12,5,completed,,False,False,
STP-00791,RTE-0058,REQ-00656,CLI-0360,19,2026-03-30 14:03:00,2026-03-30 14:11:00,2026-03-30 08:55:00,2026-03-30 09:04:00,0,8,8.24,19,no_answer,no_answer_at_door,False,False,
STP-00792,RTE-0058,REQ-00599,CLI-0151,20,2026-03-30 14:21:00,2026-03-30 14:27:00,2026-03-30 09:47:00,2026-03-30 09:54:00,0,6,4.22,10,completed,,False,True,
STP-00793,RTE-0058,REQ-00155,CLI-0144,21,2026-03-30 14:37:00,2026-03-30 14:45:00,2026-03-30 10:59:00,2026-03-30 11:05:00,0,8,4.23,10,completed,,False,True,
STP-00794,RTE-0058,REQ-00703,CLI-0281,22,2026-03-30 15:09:00,2026-03-30 15:15:00,2026-03-30 11:32:00,2026-03-30 11:38:00,0,6,10.06,24,completed,,False,True,
STP-00795,RTE-0058,REQ-00784,CLI-0218,23,2026-03-30 15:18:00,2026-03-30 15:27:00,2026-03-30 11:40:00,2026-03-30 11:49:00,0,9,1.64,3,completed,,False,True,
STP-00796,RTE-0058,REQ-01522,CLI-0265,24,2026-03-30 15:29:00,2026-03-30 15:38:00,2026-03-30 13:16:00,2026-03-30 13:27:00,0,9,1.1,2,completed,,False,False,
STP-00797,RTE-0058,REQ-01109,CLI-0371,25,2026-03-30 15:47:00,2026-03-30 15:53:00,2026-03-30 13:38:00,2026-03-30 13:45:00,0,6,3.93,9,completed,,False,False,
STP-00798,RTE-0058,REQ-01031,CLI-0272,26,2026-03-30 15:58:00,2026-03-30 16:05:00,2026-03-30 13:51:00,2026-03-30 13:59:00,0,7,2.36,5,completed,,False,False,
STP-00799,RTE-0058,REQ-01644,CLI-0121,27,2026-03-30 16:10:00,2026-03-30 16:19:00,2026-03-30 11:26:00,2026-03-30 11:35:00,0,9,2.16,5,completed,,False,True,
STP-00800,RTE-0058,REQ-00799,CLI-0201,28,2026-03-30 16:32:00,2026-03-30 16:40:00,,,0,8,5.8,13,skipped,time_budget_exceeded,False,False,
STP-00801,RTE-0058,REQ-00550,CLI-0409,29,2026-03-30 16:54:00,2026-03-30 17:00:00,2026-03-30 12:37:00,2026-03-30 12:45:00,0,6,6.17,14,completed,,False,True,
STP-00802,RTE-0058,REQ-01564,CLI-0297,30,2026-03-30 17:22:00,2026-03-30 17:32:00,,,0,10,9.31,22,cancelled,route_cancelled,False,False,
STP-00803,RTE-0059,REQ-01521,CLI-0102,1,2026-04-11 08:57:00,2026-04-11 09:08:00,2026-04-11 13:54:00,2026-04-11 14:05:00,0,11,1.25,2,completed,,True,False,
STP-00804,RTE-0059,REQ-00321,CLI-0469,2,2026-04-11 09:10:00,2026-04-11 09:18:00,2026-04-11 11:11:00,2026-04-11 11:17:00,0,8,0.77,2,completed,,False,True,
STP-00805,RTE-0059,REQ-00345,CLI-0121,3,2026-04-11 09:27:00,2026-04-11 09:33:00,2026-04-11 12:43:00,2026-04-11 12:51:00,0,6,4.0,9,completed,,False,True,
STP-00806,RTE-0059,REQ-01875,CLI-0077,4,2026-04-11 09:36:00,2026-04-11 09:47:00,2026-04-11 14:31:00,2026-04-11 14:43:00,0,11,1.45,3,completed,,False,True,Client chatty today
STP-00807,RTE-0059,REQ-00142,CLI-0409,5,2026-04-11 09:50:00,2026-04-11 10:01:00,2026-04-11 13:06:00,2026-04-11 13:16:00,0,11,1.65,3,completed,,False,False,
STP-00808,RTE-0059,REQ-00381,CLI-0126,6,2026-04-11 10:13:00,2026-04-11 10:18:00,2026-04-11 10:20:00,2026-04-11 10:24:00,0,5,5.3,12,completed,,False,True,
STP-00809,RTE-0059,REQ-00792,CLI-0307,7,2026-04-11 10:24:00,2026-04-11 10:32:00,2026-04-11 09:56:00,2026-04-11 10:04:00,0,8,2.5,6,completed,,False,True,
STP-00810,RTE-0059,REQ-01888,CLI-0344,8,2026-04-11 10:35:00,2026-04-11 10:44:00,2026-04-11 14:19:00,2026-04-11 14:28:00,0,9,1.38,3,completed,,False,False,"Client using walker, door ajar"
STP-00811,RTE-0059,REQ-00675,CLI-0241,9,2026-04-11 10:50:00,2026-04-11 10:55:00,2026-04-11 09:03:00,2026-04-11 09:08:00,0,5,2.67,6,completed,,False,True,
STP-00812,RTE-0059,REQ-00814,CLI-0438,10,2026-04-11 11:03:00,2026-04-11 11:11:00,2026-04-11 09:20:00,2026-04-11 09:28:00,25,8,3.35,8,completed,,False,True,
STP-00813,RTE-0059,REQ-00980,CLI-0153,11,2026-04-11 11:13:00,2026-04-11 11:22:00,2026-04-11 15:30:00,2026-04-11 15:42:00,0,9,0.92,2,completed,,False,False,
STP-00814,RTE-0059,REQ-00806,CLI-0459,12,2026-04-11 11:38:00,2026-04-11 11:45:00,2026-04-11 16:02:00,2026-04-11 16:11:00,0,7,6.99,16,completed,,False,True,
STP-00815,RTE-0059,REQ-01563,CLI-0459,13,2026-04-11 11:47:00,2026-04-11 11:52:00,,,0,5,0.0,2,skipped,weather,False,False,
STP-00816,RTE-0059,REQ-00509,CLI-0045,14,2026-04-11 12:08:00,2026-04-11 12:16:00,2026-04-11 16:30:00,2026-04-11 16:38:00,0,8,7.04,16,completed,,False,True,
STP-00817,RTE-0059,REQ-01099,CLI-0215,15,2026-04-11 12:31:00,2026-04-11 12:41:00,2026-04-11 10:50:00,2026-04-11 11:01:00,0,10,6.62,15,completed,,False,False,
STP-00818,RTE-0059,REQ-00672,CLI-0165,16,2026-04-11 12:44:00,2026-04-11 12:49:00,2026-04-11 11:10:00,2026-04-11 11:13:00,110,5,1.57,3,completed,,False,True,
STP-00819,RTE-0059,REQ-01495,CLI-0149,17,2026-04-11 12:52:00,2026-04-11 13:03:00,2026-04-11 12:03:00,2026-04-11 12:14:00,0,11,1.63,3,completed,,False,True,"Called ahead, no answer"
STP-00820,RTE-0059,REQ-00540,CLI-0239,18,2026-04-11 13:14:00,2026-04-11 13:20:00,2026-04-11 12:29:00,2026-04-11 12:38:00,46,6,4.93,11,completed,,False,True,Delivered to neighbor per instructions
STP-00821,RTE-0059,REQ-01024,CLI-0425,19,2026-04-11 13:28:00,2026-04-11 13:41:00,2026-04-11 14:17:00,2026-04-11 14:29:00,0,13,3.67,8,completed,,False,False,
STP-00822,RTE-0059,REQ-01760,CLI-0011,20,2026-04-11 13:51:00,2026-04-11 14:02:00,2026-04-11 14:43:00,2026-04-11 14:52:00,0,11,4.39,10,completed,,False,True,
STP-00823,RTE-0059,REQ-01354,CLI-0251,21,2026-04-11 14:05:00,2026-04-11 14:14:00,2026-04-11 09:53:00,2026-04-11 10:00:00,0,9,1.66,3,completed,,False,False,
STP-00824,RTE-0059,REQ-01897,CLI-0075,22,2026-04-11 14:23:00,2026-04-11 14:30:00,2026-04-11 12:42:00,2026-04-11 12:46:00,0,7,4.02,9,completed,,False,True,
STP-00825,RTE-0059,REQ-01033,CLI-0051,23,2026-04-11 14:36:00,2026-04-11 14:44:00,2026-04-11 13:01:00,2026-04-11 13:07:00,0,8,2.53,6,completed,,False,True,
STP-00826,RTE-0060,REQ-01986,CLI-0150,1,2026-03-28 09:34:00,2026-03-28 09:43:00,2026-03-28 12:39:00,2026-03-28 12:47:00,0,9,2.05,4,no_answer,building_locked,False,False,
STP-00827,RTE-0060,REQ-01397,CLI-0391,2,2026-03-28 09:51:00,2026-03-28 09:56:00,2026-03-28 08:43:00,2026-03-28 08:46:00,0,5,3.63,8,completed,,False,False,
STP-00828,RTE-0060,REQ-01645,CLI-0307,3,2026-03-28 10:06:00,2026-03-28 10:11:00,2026-03-28 10:32:00,2026-03-28 10:37:00,0,5,4.35,10,completed,,False,True,
STP-00829,RTE-0060,REQ-00086,CLI-0135,4,2026-03-28 10:20:00,2026-03-28 10:26:00,2026-03-28 10:56:00,2026-03-28 11:03:00,0,6,4.12,9,completed,,False,True,
STP-00830,RTE-0060,REQ-01349,CLI-0021,5,2026-03-28 10:35:00,2026-03-28 10:40:00,2026-03-28 11:26:00,2026-03-28 11:29:00,0,5,3.9,9,completed,,False,False,
STP-00831,RTE-0060,REQ-01063,CLI-0336,6,2026-03-28 10:57:00,2026-03-28 11:07:00,2026-03-28 12:01:00,2026-03-28 12:14:00,0,10,7.32,17,completed,,False,False,
STP-00832,RTE-0060,REQ-00864,CLI-0417,7,2026-03-28 11:29:00,2026-03-28 11:41:00,,,0,12,9.56,22,cancelled,route_cancelled,False,False,
STP-00833,RTE-0060,REQ-00330,CLI-0271,8,2026-03-28 11:45:00,2026-03-28 11:54:00,2026-03-28 10:08:00,2026-03-28 10:18:00,0,9,1.92,4,completed,,False,True,
STP-00834,RTE-0060,REQ-01407,CLI-0144,9,2026-03-28 11:57:00,2026-03-28 12:02:00,2026-03-28 11:48:00,2026-03-28 11:55:00,0,5,1.3,3,completed,,False,False,
STP-00835,RTE-0060,REQ-00855,CLI-0457,10,2026-03-28 12:21:00,2026-03-28 12:32:00,2026-03-28 10:47:00,2026-03-28 10:56:00,0,11,8.17,19,completed,,False,False,
STP-00836,RTE-0060,REQ-00990,CLI-0225,11,2026-03-28 12:38:00,2026-03-28 12:46:00,,,0,8,2.53,6,skipped,client_not_home_preknown,False,False,
STP-00837,RTE-0060,REQ-00081,CLI-0437,12,2026-03-28 12:52:00,2026-03-28 12:59:00,2026-03-28 09:29:00,2026-03-28 09:37:00,0,7,2.73,6,completed,,False,True,
STP-00838,RTE-0060,REQ-01131,CLI-0303,13,2026-03-28 13:01:00,2026-03-28 13:09:00,2026-03-28 09:46:00,2026-03-28 09:51:00,0,8,0.45,2,completed,,False,True,999
STP-00839,RTE-0060,REQ-01460,CLI-0250,14,2026-03-28 13:13:00,2026-03-28 13:22:00,2026-03-28 14:05:00,2026-03-28 14:15:00,0,9,1.75,4,completed,,False,True,Note: dog barking but friendly
STP-00840,RTE-0060,REQ-01239,CLI-0350,15,2026-03-28 13:28:00,2026-03-28 13:37:00,2026-03-28 11:39:00,2026-03-28 11:48:00,0,9,2.85,6,completed,,False,True,
STP-00841,RTE-0060,REQ-00858,CLI-0189,16,2026-03-28 13:43:00,2026-03-28 13:52:00,2026-03-28 12:01:00,2026-03-28 12:11:00,0,9,2.88,6,completed,,False,True,
STP-00842,RTE-0060,REQ-00736,CLI-0119,17,2026-03-28 14:09:00,2026-03-28 14:18:00,2026-03-28 09:45:00,2026-03-28 09:51:00,0,9,7.37,17,no_answer,buzzer_failed,False,False,
STP-00843,RTE-0060,REQ-00847,CLI-0388,18,2026-03-28 14:39:00,2026-03-28 14:47:00,2026-03-28 10:19:00,2026-03-28 10:25:00,0,8,9.01,21,completed,,False,True,
STP-00844,RTE-0061,REQ-00153,CLI-0468,1,2026-03-28 09:21:00,2026-03-28 09:27:00,2026-03-28 09:16:00,2026-03-28 09:23:00,0,6,1.61,3,completed,,False,False,
STP-00845,RTE-0061,REQ-00105,CLI-0451,2,2026-03-28 09:32:00,2026-03-28 09:39:00,2026-03-28 09:38:00,2026-03-28 09:43:00,0,7,2.17,5,no_answer,no_answer_at_door,False,False,
