request_id,client_id,created_at,scheduled_date,time_window_start,time_window_end,service_duration_minutes,quantity_meals,quantity_boxes,cold_chain_required,priority_level,frequency,program_type,funding_stream,status,status_reason,assigned_route_id,assigned_stop_sequence,required_driver_skills,flexibility_flags,dietary_tags_snapshot,mobility_tags_snapshot
REQ-00364,CLI-0415,2026-03-28 11:51:00,2026-03-30,09:15:00,10:45:00,9,1,1,True,routine,biweekly,MOW_hot,private_donations,cancelled,weather,,,refrigerated_vehicle;wheelchair,flexible_window,soft,wheelchair
REQ-00365,CLI-0298,2026-04-01 08:55:00,2026-04-03,08:15:00,09:15:00,9,2,0,True,routine,biweekly,MOW_hot,private_donations,completed,,RTE-0042,11,refrigerated_vehicle,,diabetic_friendly,
REQ-00366,CLI-0074,2026-03-23 07:54:00,2026-03-26,13:00:00,15:00:00,6,6,0,True,routine,one_time,MOW_frozen,municipal,in_progress,,RTE-0212,7,no_pet_allergy;refrigerated_vehicle,can_leave_at_door,diabetic_friendly,assistance_at_door;low_vision
REQ-00367,CLI-0214,2026-03-29 06:20:00,2026-03-31,11:30:00,13:30:00,8,2,0,False,routine,biweekly,culturally_specific,private_donations,scheduled,,RTE-0003,4,,,,
REQ-00368,CLI-0230,2026-03-24 07:50:00,2026-03-26,11:00:00,13:00:00,8,4,0,False,routine,weekly,grocery_hamper,municipal,completed,,RTE-0021,11,no_pet_allergy,,diabetic_friendly;heart_healthy,walker
REQ-00369,CLI-0322,2026-04-08 07:28:00,2026-04-12,13:30:00,16:30:00,8,5,0,True,routine,one_time,MOW_hot,municipal,completed,,RTE-0054,6,refrigerated_vehicle,,low_sodium;soft,cane
REQ-00370,CLI-0123,2026-03-24 06:43:00,2026-03-25,10:30:00,11:30:00,6,7,0,True,routine,one_time,grocery_hamper,municipal,rerouted,driver_capacity,,,refrigerated_vehicle,flexible_window,lactose_free,
REQ-00371,CLI-0366,2026-03-24 12:22:00,2026-03-25,13:30:00,15:30:00,8,7,0,False,urgent,weekly,grocery_hamper,Island_Health,completed,,,,,,minced,walker
REQ-00372,CLI-0296,2026-03-29 08:55:00,2026-04-02,08:45:00,10:45:00,9,4,0,False,routine,one_time,emergency_box,private_donations,in_progress,,RTE-0006,7,,flexible_window;flexible_day,low_sodium,cane;assistance_at_door;hard_of_hearing
REQ-00373,CLI-0324,2026-03-24 07:35:00,2026-03-25,11:00:00,12:00:00,11,1,2,False,routine,weekly,culturally_specific,Island_Health,completed,,RTE-0183,7,,can_leave_at_door,,cane
REQ-00374,CLI-0285,2026-03-23 06:03:00,2026-03-27,09:15:00,12:15:00,10,6,0,True,routine,monthly,MOW_hot,private_donations,completed,,RTE-0145,9,refrigerated_vehicle;wheelchair,,,wheelchair
REQ-00375,CLI-0254,2026-03-25 10:42:00,2026-03-26,12:45:00,14:15:00,13,6,0,True,urgent,one_time,MOW_hot,United_Way,completed,,,,no_pet_allergy;refrigerated_vehicle;wheelchair,,vegetarian,wheelchair;hard_of_hearing
REQ-00376,CLI-0223,2026-03-21 13:12:00,2026-03-25,13:30:00,15:30:00,6,4,1,True,routine,weekly,MOW_frozen,Island_Health,pending,,,,no_pet_allergy;refrigerated_vehicle,can_leave_at_door,pureed,assistance_at_door
REQ-00377,CLI-0105,2026-04-01 09:54:00,2026-04-05,13:45:00,15:45:00,10,6,0,True,routine,weekly,grocery_hamper,Island_Health,completed,,RTE-0078,15,refrigerated_vehicle,flexible_window,diabetic_friendly;low_sodium;soft,hard_of_hearing
REQ-00378,CLI-0328,2026-04-07 11:34:00,2026-04-09,08:15:00,09:15:00,8,4,1,True,routine,monthly,MOW_hot,United_Way,completed,,RTE-0151,1,refrigerated_vehicle,,heart_healthy,hard_of_hearing
REQ-00379,CLI-0342,2026-04-12 16:35:00,2026-04-15,10:15:00,11:45:00,13,3,0,True,routine,one_time,MOW_frozen,United_Way,completed,,RTE-0119,7,refrigerated_vehicle;wheelchair,can_leave_at_door,,wheelchair;cane;assistance_at_door
REQ-00380,CLI-0195,2026-03-29 16:36:00,2026-04-02,08:15:00,11:15:00,5,7,0,True,routine,monthly,MOW_frozen,municipal,completed,,RTE-0079,8,no_pet_allergy;refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly;lactose_free,cane;hard_of_hearing
REQ-00381,CLI-0126,2026-04-07 14:13:00,2026-04-11,08:30:00,11:30:00,5,5,0,False,routine,one_time,grocery_hamper,United_Way,completed,,RTE-0059,6,,flexible_day,,assistance_at_door
REQ-00382,CLI-0346,2026-03-28 13:16:00,2026-04-02,11:00:00,12:00:00,6,2,1,True,urgent,weekly,MOW_frozen,Island_Health,completed,,RTE-0013,11,refrigerated_vehicle,can_leave_at_door,diabetic_friendly,
REQ-00383,CLI-0066,2026-03-24 09:05:00,2026-03-29,11:45:00,14:45:00,5,3,2,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0224,7,no_pet_allergy;refrigerated_vehicle,,heart_healthy;halal,walker
REQ-00384,CLI-0029,2026-04-01 13:44:00,2026-04-04,13:45:00,16:45:00,6,7,1,True,routine,one_time,MOW_hot,Island_Health,completed,,RTE-0005,5,no_pet_allergy;refrigerated_vehicle;wheelchair,flexible_window,soft,wheelchair
REQ-00385,CLI-0258,2026-03-26 17:21:00,2026-03-27,11:30:00,12:30:00,6,7,1,False,routine,one_time,culturally_specific,Island_Health,pending,,,,,,,
REQ-00386,CLI-0192,2026-04-05 12:11:00,2026-04-08,12:30:00,14:00:00,8,2,1,True,routine,biweekly,MOW_frozen,United_Way,pending,,,,no_pet_allergy;refrigerated_vehicle,can_leave_at_door,halal,walker;assistance_at_door
REQ-00387,CLI-0294,2026-03-31 18:59:00,2026-04-02,12:30:00,14:30:00,8,7,0,True,routine,monthly,grocery_hamper,private_donations,completed,,RTE-0079,15,refrigerated_vehicle,flexible_window;flexible_day,gluten_free;vegan,low_vision
REQ-00388,CLI-0300,2026-03-28 20:00:00,2026-03-29,08:00:00,11:00:00,12,5,1,True,routine,monthly,MOW_frozen,private_donations,completed,,RTE-0009,26,no_pet_allergy;refrigerated_vehicle,,,cane
REQ-00389,CLI-0165,2026-03-26 10:50:00,2026-03-31,12:00:00,13:00:00,10,1,0,True,urgent,one_time,MOW_frozen,United_Way,scheduled,,RTE-0178,4,refrigerated_vehicle,flexible_window,diabetic_friendly;low_sodium;pureed,cane
REQ-00390,CLI-0431,2026-03-21 08:19:00,2026-03-25,10:30:00,12:30:00,6,4,2,True,routine,one_time,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle,,diabetic_friendly,walker
REQ-00391,CLI-0074,2026-04-13 15:18:00,2026-04-15,08:45:00,09:45:00,5,7,0,True,routine,monthly,grocery_hamper,client_pay,completed,,RTE-0119,5,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly,assistance_at_door;low_vision
REQ-00392,CLI-0351,2026-03-21 06:50:00,2026-03-25,09:00:00,10:00:00,9,4,1,True,routine,one_time,grocery_hamper,Island_Health,completed,,,,no_pet_allergy;refrigerated_vehicle,flexible_window;flexible_day,,low_vision
REQ-00393,CLI-0085,2026-04-02 13:21:00,2026-04-03,11:00:00,14:00:00,5,5,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0042,15,refrigerated_vehicle,can_leave_at_door,diabetic_friendly;halal,low_vision
REQ-00394,CLI-0346,2026-03-27 12:23:00,2026-03-31,13:00:00,14:30:00,12,5,0,False,routine,one_time,emergency_box,client_pay,completed,,RTE-0003,7,,,diabetic_friendly,
REQ-00395,CLI-0314,2026-03-25 17:30:00,2026-03-28,12:15:00,13:15:00,10,6,0,False,routine,one_time,grocery_hamper,municipal,scheduled,,RTE-0055,1,,,vegetarian,low_vision
REQ-00396,CLI-0299,2026-04-10 14:07:00,2026-04-13,10:00:00,12:00:00,6,1,1,True,routine,weekly,MOW_hot,private_donations,no_answer,building_locked,RTE-0093,8,refrigerated_vehicle;two_person,flexible_window;flexible_day,low_sodium,bedbound
REQ-00397,CLI-0212,2026-03-24 20:07:00,2026-03-25,09:00:00,10:00:00,5,4,0,True,routine,monthly,MOW_hot,municipal,completed,,RTE-0091,9,lang_English;refrigerated_vehicle,,diabetic_friendly,walker;assistance_at_door
REQ-00398,CLI-0267,2026-04-02 11:39:00,2026-04-06,10:00:00,11:30:00,11,4,0,True,routine,weekly,grocery_hamper,private_donations,no_answer,no_answer_at_door,RTE-0016,12,refrigerated_vehicle,,heart_healthy,assistance_at_door;hard_of_hearing
REQ-00399,CLI-0328,2026-04-11 20:20:00,2026-04-12,09:15:00,10:15:00,7,5,1,False,routine,one_time,culturally_specific,United_Way,scheduled,,RTE-0026,13,,flexible_window,heart_healthy,hard_of_hearing
REQ-00400,CLI-0393,2026-03-28 10:11:00,2026-03-30,12:30:00,13:30:00,11,6,0,False,urgent,monthly,culturally_specific,United_Way,no_answer,buzzer_failed,RTE-0074,2,,,soft,
REQ-00401,CLI-0081,2026-03-23 11:15:00,2026-03-25,10:15:00,11:45:00,5,5,0,False,routine,one_time,grocery_hamper,private_donations,completed,,,,,,,assistance_at_door
REQ-00402,CLI-0339,2026-04-10 18:34:00,2026-04-15,11:45:00,14:45:00,6,4,0,False,routine,monthly,emergency_box,United_Way,completed,,,,lang_Vietnamese;no_pet_allergy,flexible_window,heart_healthy;minced,low_vision
REQ-00403,CLI-0407,2026-04-02 06:15:00,2026-04-03,09:00:00,11:00:00,8,7,0,False,routine,biweekly,grocery_hamper,United_Way,no_answer,buzzer_failed,RTE-0032,5,,can_leave_at_door,minced,
REQ-00404,CLI-0142,2026-03-26 11:18:00,2026-03-30,08:45:00,10:15:00,8,5,0,False,routine,biweekly,emergency_box,private_donations,completed,,RTE-0062,11,no_pet_allergy;two_person,can_leave_at_door,,
REQ-00405,CLI-0285,2026-04-14 18:35:00,2026-04-15,09:15:00,12:15:00,6,6,0,True,routine,weekly,grocery_hamper,United_Way,pending,,,,refrigerated_vehicle;wheelchair,can_leave_at_door,,wheelchair
REQ-00406,CLI-0093,2026-04-12 11:57:00,2026-04-14,11:15:00,12:15:00,9,5,1,True,routine,biweekly,MOW_hot,private_donations,completed,,,,lang_Spanish;refrigerated_vehicle,,soft,assistance_at_door;hard_of_hearing
REQ-00407,CLI-0164,2026-03-29 17:29:00,2026-04-01,13:00:00,15:00:00,5,1,1,False,urgent,one_time,emergency_box,United_Way,pending,,,,wheelchair,,pureed,wheelchair
REQ-00408,CLI-0290,2026-03-29 15:39:00,2026-04-03,11:15:00,13:15:00,7,4,0,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0042,23,refrigerated_vehicle,flexible_window,low_sodium;heart_healthy,
REQ-00409,CLI-0038,2026-04-10 14:17:00,2026-04-13,13:30:00,15:30:00,8,6,0,False,routine,weekly,culturally_specific,Island_Health,completed,,RTE-0076,2,wheelchair,flexible_window;flexible_day,,wheelchair;hard_of_hearing
REQ-00410,CLI-0035,2026-04-02 07:37:00,2026-04-05,11:15:00,13:15:00,9,1,2,False,routine,weekly,grocery_hamper,United_Way,scheduled,,RTE-0001,2,,flexible_window,,
REQ-00411,CLI-0118,2026-04-03 17:38:00,2026-04-06,08:30:00,09:30:00,9,3,0,True,urgent,monthly,MOW_hot,Island_Health,completed,,RTE-0045,18,refrigerated_vehicle;wheelchair,,heart_healthy;pureed,wheelchair;assistance_at_door
REQ-00412,CLI-0403,2026-04-07 17:12:00,2026-04-08,13:15:00,14:45:00,5,6,1,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0269,16,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00413,CLI-0118,2026-04-02 16:28:00,2026-04-05,13:30:00,15:00:00,5,7,0,False,routine,weekly,culturally_specific,municipal,completed,,RTE-0077,10,wheelchair,can_leave_at_door,heart_healthy;pureed,wheelchair;assistance_at_door
REQ-00414,CLI-0045,2026-03-29 19:13:00,2026-04-03,09:00:00,10:00:00,11,5,0,True,routine,biweekly,MOW_hot,private_donations,completed,,RTE-0083,12,refrigerated_vehicle;wheelchair,,,wheelchair;walker
REQ-00415,CLI-0014,2026-03-23 19:59:00,2026-03-25,12:00:00,13:00:00,8,2,1,True,urgent,biweekly,MOW_hot,private_donations,no_answer,no_answer_at_door,,,refrigerated_vehicle,flexible_window;flexible_day;can_leave_at_door,lactose_free,
REQ-00416,CLI-0130,2026-03-20 07:28:00,2026-03-25,08:15:00,10:15:00,6,4,0,True,routine,weekly,MOW_frozen,private_donations,in_progress,,RTE-0228,16,refrigerated_vehicle,,,
REQ-00417,CLI-0245,2026-03-23 06:17:00,2026-03-25,09:30:00,12:30:00,11,3,0,True,routine,one_time,MOW_hot,United_Way,scheduled,,,,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly;minced,
REQ-00418,CLI-0001,2026-03-26 16:18:00,2026-03-27,08:15:00,09:15:00,8,2,0,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0145,2,refrigerated_vehicle;wheelchair,,soft,wheelchair;walker;assistance_at_door
REQ-00419,CLI-0066,2026-04-13 15:22:00,2026-04-15,11:45:00,13:15:00,10,6,0,True,routine,biweekly,MOW_hot,private_donations,completed,,RTE-0066,2,no_pet_allergy;refrigerated_vehicle,,heart_healthy;halal,walker
REQ-00420,CLI-0367,2026-04-07 13:27:00,2026-04-11,11:45:00,13:45:00,8,7,0,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0033,20,no_pet_allergy;refrigerated_vehicle,flexible_window;can_leave_at_door,,
REQ-00421,CLI-0234,2026-04-12 06:17:00,2026-04-14,12:45:00,14:15:00,13,1,0,True,routine,weekly,MOW_hot,municipal,no_answer,no_answer_at_door,RTE-0103,22,refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00422,CLI-0115,2026-04-01 14:35:00,2026-04-02,13:00:00,16:00:00,12,5,1,False,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0013,12,two_person,,low_sodium,cane
REQ-00423,CLI-0099,2026-04-11 18:34:00,2026-04-12,13:30:00,15:00:00,7,6,0,True,routine,one_time,MOW_hot,United_Way,in_progress,,RTE-0144,3,refrigerated_vehicle;wheelchair,flexible_window;flexible_day;can_leave_at_door,gluten_free;vegetarian,wheelchair
REQ-00424,CLI-0289,2026-04-01 06:26:00,2026-04-04,09:30:00,12:30:00,10,4,0,False,routine,monthly,emergency_box,Island_Health,completed,,RTE-0056,19,,can_leave_at_door,diabetic_friendly;vegan,
REQ-00425,CLI-0352,2026-04-02 16:41:00,2026-04-05,10:30:00,12:00:00,9,6,0,True,routine,one_time,MOW_hot,private_donations,no_answer,building_locked,RTE-0078,14,refrigerated_vehicle,,low_sodium;heart_healthy,walker
REQ-00426,CLI-0496,2026-03-20 18:37:00,2026-03-25,09:15:00,10:15:00,11,7,2,False,routine,weekly,grocery_hamper,client_pay,pending,,,,no_pet_allergy,,,
REQ-00427,CLI-0035,2026-03-26 10:25:00,2026-03-28,08:45:00,10:45:00,5,6,0,False,routine,monthly,grocery_hamper,Island_Health,completed,,RTE-0057,4,,flexible_window,,
REQ-00428,CLI-0268,2026-04-04 10:09:00,2026-04-07,11:15:00,13:15:00,9,3,1,False,routine,one_time,emergency_box,municipal,completed,,RTE-0019,20,wheelchair,flexible_window;flexible_day;can_leave_at_door,,wheelchair;walker;assistance_at_door
REQ-00429,CLI-0238,2026-04-07 09:15:00,2026-04-08,09:30:00,12:30:00,10,7,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0269,4,refrigerated_vehicle,flexible_window,pureed;lactose_free,
REQ-00430,CLI-0272,2026-04-07 19:30:00,2026-04-12,13:30:00,14:30:00,5,7,0,True,urgent,weekly,grocery_hamper,Island_Health,completed,,RTE-0069,12,refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00431,CLI-0303,2026-04-10 10:25:00,2026-04-12,12:15:00,14:15:00,5,4,0,False,routine,monthly,culturally_specific,private_donations,scheduled,,RTE-0046,8,two_person,,heart_healthy;soft,walker
REQ-00432,CLI-0070,2026-03-31 19:16:00,2026-04-01,10:45:00,12:45:00,5,1,0,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0029,22,refrigerated_vehicle,flexible_window,vegetarian;lactose_free,assistance_at_door
REQ-00433,CLI-0236,2026-03-31 17:53:00,2026-04-02,09:30:00,12:30:00,7,7,1,True,urgent,biweekly,MOW_hot,private_donations,completed,,RTE-0079,10,no_pet_allergy;refrigerated_vehicle,,low_sodium,walker
REQ-00434,CLI-0344,2026-03-27 07:04:00,2026-03-29,10:30:00,11:30:00,9,6,0,True,urgent,one_time,MOW_frozen,Island_Health,completed,,RTE-0224,3,refrigerated_vehicle;wheelchair,,pureed;minced,wheelchair;hard_of_hearing
REQ-00435,CLI-0299,2026-03-30 18:02:00,2026-03-31,10:15:00,11:45:00,11,1,2,True,routine,monthly,MOW_hot,private_donations,completed,,RTE-0178,3,refrigerated_vehicle;two_person,,low_sodium,bedbound
REQ-00436,CLI-0418,2026-03-26 10:42:00,2026-03-31,09:30:00,12:30:00,8,1,0,True,urgent,weekly,MOW_frozen,private_donations,completed,,RTE-0178,14,refrigerated_vehicle,can_leave_at_door,low_sodium;pureed,
REQ-00437,CLI-0406,2026-03-22 10:54:00,2026-03-27,10:30:00,12:00:00,12,4,1,False,routine,monthly,emergency_box,United_Way,scheduled,,RTE-0039,5,,,,low_vision
REQ-00438,CLI-0139,2026-04-08 19:54:00,2026-04-13,13:30:00,14:30:00,5,2,1,True,routine,weekly,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle;wheelchair,flexible_window,diabetic_friendly;low_sodium;heart_healthy;halal,wheelchair
REQ-00439,CLI-0478,2026-04-11 20:41:00,2026-04-14,09:00:00,11:00:00,5,1,2,True,routine,weekly,MOW_frozen,private_donations,scheduled,,RTE-0103,4,refrigerated_vehicle,,,cane;low_vision
REQ-00440,CLI-0414,2026-03-28 10:50:00,2026-03-31,10:15:00,12:15:00,7,2,0,False,routine,one_time,grocery_hamper,client_pay,completed,,,,lang_Vietnamese;two_person,flexible_window;can_leave_at_door,pureed;vegetarian,cane
REQ-00441,CLI-0219,2026-03-24 12:00:00,2026-03-25,11:15:00,14:15:00,8,3,0,True,routine,weekly,MOW_hot,private_donations,completed,,,,refrigerated_vehicle,,,
REQ-00442,CLI-0418,2026-04-08 20:41:00,2026-04-11,10:45:00,11:45:00,7,5,0,True,urgent,one_time,MOW_hot,United_Way,completed,,RTE-0089,2,refrigerated_vehicle,flexible_window,low_sodium;pureed,
REQ-00443,CLI-0309,2026-04-06 07:48:00,2026-04-07,11:00:00,12:30:00,5,2,1,False,routine,one_time,grocery_hamper,client_pay,completed,,RTE-0019,3,no_pet_allergy,,heart_healthy;halal,walker
REQ-00444,CLI-0152,2026-03-21 18:03:00,2026-03-25,09:15:00,11:15:00,7,1,1,True,routine,weekly,MOW_hot,municipal,completed,,,,lang_Punjabi;refrigerated_vehicle;wheelchair,,heart_healthy,wheelchair;low_vision
REQ-00445,CLI-0486,2026-03-31 13:35:00,2026-04-02,12:30:00,14:00:00,5,6,2,True,routine,weekly,MOW_frozen,client_pay,completed,,RTE-0013,17,refrigerated_vehicle,,diabetic_friendly;gluten_free,walker
REQ-00446,CLI-0310,2026-03-31 11:53:00,2026-04-05,11:00:00,12:30:00,9,4,1,False,urgent,weekly,grocery_hamper,private_donations,completed,,RTE-0077,7,no_pet_allergy;wheelchair,flexible_day;can_leave_at_door,diabetic_friendly;low_sodium;heart_healthy,wheelchair
REQ-00447,CLI-0436,2026-03-26 20:01:00,2026-03-29,09:15:00,10:45:00,8,4,1,False,routine,one_time,culturally_specific,United_Way,completed,,RTE-0009,12,no_pet_allergy,,low_sodium;heart_healthy,low_vision
REQ-00448,CLI-0021,2026-03-29 11:42:00,2026-04-02,10:00:00,11:00:00,5,2,1,True,routine,one_time,MOW_hot,Island_Health,pending,,,,refrigerated_vehicle,flexible_window;can_leave_at_door,,assistance_at_door
,CLI-0368,2026-04-11 06:30:00,2026-04-13,13:30:00,15:30:00,6,5,0,False,urgent,monthly,grocery_hamper,United_Way,no_answer,buzzer_failed,RTE-0018,7,,can_leave_at_door,diabetic_friendly;vegetarian,assistance_at_door
REQ-00450,CLI-0320,2026-03-28 17:16:00,2026-03-31,09:15:00,12:15:00,5,2,1,True,routine,monthly,MOW_hot,municipal,completed,,,,lang_Mandarin;refrigerated_vehicle,flexible_day,diabetic_friendly,walker;low_vision
REQ-00451,CLI-0062,2026-03-23 12:00:00,2026-03-25,11:45:00,13:15:00,7,1,0,False,routine,monthly,culturally_specific,private_donations,completed,,RTE-0254,8,,,diabetic_friendly,assistance_at_door
REQ-00452,CLI-0405,2026-04-02 19:31:00,2026-04-04,08:30:00,10:30:00,10,4,0,False,routine,one_time,emergency_box,municipal,in_progress,,RTE-0005,1,,,low_sodium,
,CLI-0291,2026-04-04 13:39:00,2026-04-05,09:15:00,12:15:00,5,4,1,False,routine,one_time,culturally_specific,United_Way,in_progress,,RTE-0077,3,,,diabetic_friendly;soft;vegetarian,assistance_at_door
REQ-00454,CLI-0265,2026-04-03 20:49:00,2026-04-04,09:45:00,11:45:00,9,5,1,False,routine,one_time,culturally_specific,municipal,pending,,,,no_pet_allergy,,heart_healthy;lactose_free,
REQ-00455,CLI-0288,2026-04-10 07:55:00,2026-04-14,09:00:00,11:00:00,6,3,0,True,routine,weekly,MOW_frozen,United_Way,pending,,,,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly;low_sodium;gluten_free,assistance_at_door;low_vision
REQ-00456,CLI-0318,2026-04-08 17:29:00,2026-04-13,10:00:00,13:00:00,6,3,0,True,routine,one_time,MOW_frozen,private_donations,completed,,RTE-0093,6,refrigerated_vehicle,,diabetic_friendly;minced,
REQ-00457,CLI-0454,2026-04-10 07:29:00,2026-04-13,10:00:00,11:30:00,7,7,1,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0018,1,refrigerated_vehicle,,diabetic_friendly;low_sodium;heart_healthy;soft,assistance_at_door;hard_of_hearing
REQ-00458,CLI-0401,2026-03-22 16:34:00,2026-03-25,10:00:00,12:00:00,5,5,1,True,routine,weekly,MOW_hot,client_pay,in_progress,,,,refrigerated_vehicle,flexible_window,pureed,assistance_at_door
REQ-00459,CLI-0202,2026-03-25 08:32:00,2026-03-29,11:30:00,12:30:00,6,5,2,True,routine,one_time,MOW_hot,private_donations,no_answer,building_locked,RTE-0009,19,refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00460,CLI-0024,2026-03-21 08:06:00,2026-03-25,11:45:00,13:45:00,5,6,0,True,urgent,monthly,MOW_hot,client_pay,scheduled,,,,refrigerated_vehicle,,diabetic_friendly;soft,
REQ-00461,CLI-0454,2026-04-02 10:02:00,2026-04-06,11:45:00,13:45:00,12,5,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0016,1,refrigerated_vehicle,can_leave_at_door,diabetic_friendly;low_sodium;heart_healthy;soft,assistance_at_door;hard_of_hearing
REQ-00462,CLI-0220,2026-04-02 14:28:00,2026-04-03,12:15:00,15:15:00,8,5,1,True,routine,one_time,MOW_hot,client_pay,completed,,RTE-0083,8,refrigerated_vehicle;two_person;wheelchair,flexible_window,heart_healthy;minced,wheelchair;assistance_at_door;low_vision
REQ-00463,CLI-0137,2026-03-20 08:59:00,2026-03-25,10:15:00,13:15:00,6,5,0,True,routine,weekly,MOW_frozen,municipal,completed,,,,refrigerated_vehicle,flexible_window,,
REQ-00464,CLI-0202,2026-04-10 12:57:00,2026-04-12,13:15:00,14:15:00,8,7,2,False,routine,monthly,grocery_hamper,Island_Health,cancelled,no_longer_needed,,,,flexible_day,diabetic_friendly;soft,
REQ-00465,CLI-0457,2026-04-07 07:09:00,2026-04-09,09:00:00,10:00:00,7,5,1,True,routine,weekly,MOW_frozen,private_donations,scheduled,,RTE-0108,2,refrigerated_vehicle,flexible_window,heart_healthy;lactose_free,
REQ-00466,CLI-0398,2026-03-24 06:37:00,2026-03-25,12:00:00,14:00:00,7,4,1,True,routine,one_time,MOW_hot,client_pay,pending,,,,refrigerated_vehicle,,low_sodium,assistance_at_door
REQ-00467,CLI-0500,2026-03-28 11:41:00,2026-04-01,09:15:00,11:15:00,9,4,1,True,routine,weekly,MOW_frozen,client_pay,completed,,RTE-0029,14,refrigerated_vehicle;wheelchair,,diabetic_friendly;heart_healthy;gluten_free,wheelchair;assistance_at_door
